Item ID,Name,Description,Icon Path,Icon URL,Rarity,Tier,Item Type Name,Item Class,Weight,Max Stack Size,Gear Score,MinGS,MaxGS,Perks,PerkBuckets,Ingredient Categories,Crafting Recipe,Armor Rating Scale Factor,Weapon Dmg Scale Factor
clothingfeet_fishingt52,Fisherman's Boots,"Hardy Fisherman's clothing, ideal for wearing at your favorite fishing hole.",icons/items/armor/m_tradeskillfishing_feet,https://nwdb.info/images/icons/items/armor/m_tradeskillfishing_feet.png,3,5,,EquippableFeet|Armor|Light|Named,,,700,,,perkid_stat_armorsage|fisharmorcastdistance3|fisharmorluck3,,,,,
1hlongsword_firstlightexp_mut3,Primal Straightsword of the Ranger,Straightsword scavenged from a terrible beast.,icons/items/weapon/1hswordcrystalclawt5,https://nwdb.info/images/icons/items/weapon/1hswordcrystalclawt5.png,3,5,,Weapon|EquippableMainHand|Sword|Melee,,,,,,perkid_stat_twohandranger|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_sword_leapingstrike,perkbucket_mutatort5loot,,,,
1hthrowingaxe_firstlightexp_mut3,Primal Hatchet of the Soldier,Hatchet scavenged from a terrible beast.,icons/items/weapon/1hhatchetcrystalclawt5,https://nwdb.info/images/icons/items/weapon/1hhatchetcrystalclawt5.png,3,5,,Weapon|EquippableMainHand|Hatchet|Melee,,,,,,perkid_stat_onehandsoldier|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_hatchet_berserk,perkbucket_mutatort5loot,,,,
2hwarhammer_firstlightexp_mut3,Primal War Hammer of the Ranger,War Hammer scavenged from a terrible beast.,icons/items/weapon/2hwarhammercrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hwarhammercrystalclawt5.png,3,5,,Weapon|EquippableTwoHand|2HHammer|Melee,,,,,,perkid_stat_twohandranger|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_hammer_pathofdestiny,perkbucket_mutatort5loot,,,,
2hgreataxe_firstlightexp_mut3,Primal Great Axe of the Soldier,Great Axe scavenged from a terrible beast.,icons/items/weapon/2hgreataxecrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hgreataxecrystalclawt5.png,3,5,,Weapon|EquippableTwoHand|2HAxe|Melee,,,,,,perkid_stat_twohandsoldier|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_greataxe_gravitywell,perkbucket_mutatort5loot,,,,
2hbow_firstlightexp_mut3,Primal Bow of the Ranger,Bow scavenged from a terrible beast.,icons/items/weapon/2hbowcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hbowcrystalclawt5.png,3,5,,Weapon|EquippableTwoHand|Bow|Ranged,,,,,,perkid_stat_twohandranger|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_bow_penetratingshot,perkbucket_mutatort5loot,,,,
2hmusket_firstlightexp_mut3,Primal Musket of the Ranger,Musket scavenged from a terrible beast.,icons/items/weapon/2hmusketcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hmusketcrystalclawt5.png,3,5,,Weapon|EquippableTwoHand|Musket|Ranged,,,,,,perkid_stat_twohandranger|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_musket_powershot,perkbucket_mutatort5loot,,,,
2hstafffire_firstlightexp_mut3,Primal Fire Staff of the Soldier,Fire Staff scavenged from a terrible beast.,icons/items/weapon/2hfirestaffcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hfirestaffcrystalclawt5.png,3,5,,Weapon|EquippableMainHand|FireStaff|Magic,,,,,,perkid_stat_twohandsoldier|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_firestaff_flamethrower,perkbucket_mutatort5loot,,,,
2hstafflife_firstlightexp_mut3,Primal Life Staff of the Sage,Life Staff scavenged from a terrible beast.,icons/items/weapon/2hlifestaffcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hlifestaffcrystalclawt5.png,3,5,,Weapon|EquippableMainHand|LifeStaff|Magic,,,,,,perkid_stat_twohandsage|perkid_weaponlife_healoutgoing|perkid_gem_emptygemslot|perkid_ability_lifestaff_beacon,perkbucket_mutatort5loot,,,,
1hrapier_firstlightexp_mut3,Primal Rapier of the Scholar,Rapier scavenged from a terrible beast.,icons/items/weapon/1hrapiercrystalclawt5,https://nwdb.info/images/icons/items/weapon/1hrapiercrystalclawt5.png,3,5,,Weapon|EquippableMainHand|Rapier|Melee,,,,,,perkid_stat_twohandscholar|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_rapier_flurry,perkbucket_mutatort5loot,,,,
2hspear_firstlightexp_mut3,Primal Spear of the Soldier,Spear scavenged from a terrible beast.,icons/items/weapon/2hspearcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hspearcrystalclawt5.png,3,5,,Weapon|EquippableTwoHand|Spear|Melee,,,,,,perkid_stat_twohandsoldier|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_spear_vaultkick,perkbucket_mutatort5loot,,,,
1hgauntletice_firstlightexp_mut3,Primal Ice Gauntlet of the Scholar,Ice Gauntlet scavenged from a terrible beast.,icons/items/weapon/2hicegauntletcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hicegauntletcrystalclawt5.png,3,5,,Weapon|EquippableMainHand|IceMagic|Magic,,,,,,perkid_stat_twohandscholar|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_icegauntlet_unendingthaw,perkbucket_mutatort5loot,,,,
1hgauntletvoid_firstlightexp_mut3,Primal Void Gauntlet of the Sage,Void Gauntlet scavenged from a terrible beast.,icons/items/weapon/2hvoidgauntletcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hvoidgauntletcrystalclawt5.png,3,5,,Weapon|EquippableMainHand|VoidGauntlet|Magic,,,,,,perkid_stat_twohandsage|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_voidgauntlet_essencerupture_empower,perkbucket_mutatort5loot,,,,
2hblunderbuss_firstlightexp_mut3,Primal Blunderbuss of the Soldier,Blunderbuss scavenged from a terrible beast.,icons/items/weapon/2hblunderbusscrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hblunderbusscrystalclawt5.png,3,5,,Weapon|EquippableTwoHand|Blunderbuss|Ranged,,,,,,perkid_stat_twohandsoldier|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_blunderbuss_clawshot,perkbucket_mutatort5loot,,,,
2hgreatsword_firstlightexp_mut3,Primal Greatsword of the Ranger,Greatsword scavenged from a terrible beast.,icons/items/weapon/2hgreatswordcrystalclawt5,https://nwdb.info/images/icons/items/weapon/2hgreatswordcrystalclawt5.png,3,5,,Weapon|EquippableTwoHand|GreatSword|Melee,,,,,,perkid_stat_twohandranger|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_greatsword_defensebreak,perkbucket_mutatort5loot,,,,
1hflail_firstlightexp_mut3,Primal Flail of the Soldier,Flail scavenged from a terrible beast.,icons/items/weapon/1hflailcrystalclawt5,https://nwdb.info/images/icons/items/weapon/1hflailcrystalclawt5.png,3,5,,Weapon|EquippableMainHand|Flail|Melee,,,,,,perkid_stat_onehandsoldier|perkid_weapon_empoweroncrit|perkid_gem_emptygemslot|perkid_ability_flail_slam,perkbucket_mutatort5loot,,,,
1hsword_glacial_mutt5,Verglas Sword of the Ranger,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/1hswordglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/1hswordglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|Sword|Melee,,,,,,perkid_stat_twohandranger|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_weapon_onkillfortify,perkbucket_mutatort5loot,,,,
1hhatchet_glacial_mutt5,Verglas Hatchet of the Soldier,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/1hhatchetglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/1hhatchetglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|Hatchet|Melee,,,,,,perkid_stat_twohandsoldier|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_hatchet_ragingtorrent,perkbucket_mutatort5loot,,,,
2hwarhammer_glacial_mutt5,Verglas War Hammer of the Ranger,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hwarhammerglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hwarhammerglacialtarnmutt5.png,3,5,,Weapon|EquippableTwoHand|2HHammer|Melee,,,,,,perkid_stat_twohandranger|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_hammer_shockwave,perkbucket_mutatort5loot,,,,
2hgreataxe_glacial_mutt5,Verglas Great Axe of the Soldier,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hgreataxeglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hgreataxeglacialtarnmutt5.png,3,5,,Weapon|EquippableTwoHand|2HAxe|Melee,,,,,,perkid_stat_twohandsoldier|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_greataxe_maelstrom,perkbucket_mutatort5loot,,,,
2hbow_glacial_mutt5,Verglas Bow of the Ranger,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hbowglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hbowglacialtarnmutt5.png,3,5,,Weapon|EquippableTwoHand|Bow|Ranged,,,,,,perkid_stat_twohandranger|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_bow_splintershot,perkbucket_mutatort5loot,,,,
2hmusket_glacial_mutt5,Verglas Musket of the Ranger,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hmusketglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hmusketglacialtarnmutt5.png,3,5,,Weapon|EquippableTwoHand|Musket|Ranged,,,,,,perkid_stat_twohandranger|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_musket_powershot,perkbucket_mutatort5loot,,,,
2hfirestaff_glacial_mutt5,Verglas Fire Staff of the Soldier,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hfirestaffglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hfirestaffglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|FireStaff|Magic,,,,,,perkid_stat_twohandsoldier|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_firestaff_fireball,perkbucket_mutatort5loot,,,,
2hlifestaff_glacial_mutt5,Verglas Life Staff of the Sage,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hlifestaffglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hlifestaffglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|LifeStaff|Magic,,,,,,perkid_stat_twohandsage|perkid_weaponlife_healoutgoing|perkid_gem_emptygemslot|perkid_ability_lifestaff_orbofprotection,perkbucket_mutatort5loot,,,,
1hrapier_glacial_mutt5,Verglas Rapier of the Scholar,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/1hrapierglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/1hrapierglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|Rapier|Melee,,,,,,perkid_stat_twohandscholar|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_rapier_tondo,perkbucket_mutatort5loot,,,,
2hspear_glacial_mutt5,Verglas Spear of the Soldier,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hspearglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hspearglacialtarnmutt5.png,3,5,,Weapon|EquippableTwoHand|Spear|Melee,,,,,,perkid_stat_twohandsoldier|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_spear_skewer,perkbucket_mutatort5loot,,,,
1hgauntletice_glacial_mutt5,Verglas Ice Gauntlet of the Scholar,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hicegauntletglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hicegauntletglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|IceMagic|Magic,,,,,,perkid_stat_twohandscholar|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_icegauntlet_pylonburst,perkbucket_mutatort5loot,,,,
1hgauntletvoid_glacial_mutt5,Verglas Void Gauntlet of the Sage,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hvoidgauntletglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hvoidgauntletglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|VoidGauntlet|Magic,,,,,,perkid_stat_twohandsage|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_voidgauntlet_nullchamber_nullify,perkbucket_mutatort5loot,,,,
2hblunderbuss_glacial_mutt5,Verglas Blunderbuss of the Soldier,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hblunderbussglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hblunderbussglacialtarnmutt5.png,3,5,,Weapon|EquippableTwoHand|Blunderbuss|Ranged,,,,,,perkid_stat_twohandsoldier|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_blunderbuss_azothshrapnelblast,perkbucket_mutatort5loot,,,,
2hgreatsword_glacial_mutt5,Verglas Greatsword of the Ranger,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/2hgreatswordglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/2hgreatswordglacialtarnmutt5.png,3,5,,Weapon|EquippableTwoHand|GreatSword|Melee,,,,,,perkid_stat_twohandranger|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_greatsword_dashattack,perkbucket_mutatort5loot,,,,
1hflail_glacial_mutt5,Verglas Flail of the Soldier,"Excavated from the greatest depths of the Glacial Tarn, this weapon is wrought from ancient ice and steel.",icons/items/weapon/1hflailglacialtarnmutt5,https://nwdb.info/images/icons/items/weapon/1hflailglacialtarnmutt5.png,3,5,,Weapon|EquippableMainHand|Flail|Melee,,,,,,perkid_stat_twohandsoldier|perkid_weapon_dmgcrit|perkid_gem_emptygemslot|perkid_ability_flail_trip,perkbucket_mutatort5loot,,,,
crx_sandworm_trial_weaponkiteshield,Full Sclerite Shield,Elite Trial\n\nCrafted from the coarse hide and ivory of Shah Neshen and quenched in his acid.,icons/items/weapon/1hkiteshieldsandwormtrialst5,https://nwdb.info/images/icons/items/weapon/1hkiteshieldsandwormtrialst5.png,3,5,,Weapon|EquippableOffHand|Shield|KiteShield,,,,,,perkid_stat_kiteshield|perkid_shield_kite_onblockheal,perkbucket_sandwurmtrial_chance|perkbucket_sandwurmtrial_chance,,,,
crx_sandworm_trial_weaponroundshield,Round Sclerite Shield,Elite Trial\n\nCrafted from the coarse hide and ivory of Shah Neshen and quenched in his acid.,icons/items/weapon/1hroundshieldsandwormtrialst5,https://nwdb.info/images/icons/items/weapon/1hroundshieldsandwormtrialst5.png,3,5,,Weapon|EquippableOffHand|Shield|RoundShield,,,,,,perkid_stat_roundshield|perkid_weaponmelee_blockingstam,perkbucket_sandwurmtrial_chance|perkbucket_sandwurmtrial_chance,,,,
crx_sandworm_trial_weapontowershield,Tall Sclerite Shield,Elite Trial\n\nCrafted from the coarse hide and ivory of Shah Neshen and quenched in his acid.,icons/items/weapon/1htowershieldsandwormtrialst5,https://nwdb.info/images/icons/items/weapon/1htowershieldsandwormtrialst5.png,3,5,,Weapon|EquippableOffHand|Shield|TowerShield,,,,,,perkid_stat_towershield|perkid_weapon_threatadd,perkbucket_sandwurmtrial_chance|perkbucket_sandwurmtrial_chance,,,,
artisan_loggingaxet52,Artisan's Logging Axe,An epic Logging Axe that can only be wielded by the most qualified crafters.,icons/items/weapon/2haxeartisant5,https://nwdb.info/images/icons/items/weapon/2haxeartisant5.png,3,5,,EquippableTool|Axe|LoggingAxe|Named,,,700,,,perkid_tools_loggingyield|perkid_tools_loggingxp|perkid_tools_loggingluck|perkid_tools_hasteongather,,,,,
artisan_miningpickt52,Artisan's Pick,An epic Mining Pick that can only be wielded by the most qualified crafters.,icons/items/weapon/2hpickartisant5,https://nwdb.info/images/icons/items/weapon/2hpickartisant5.png,3,5,,EquippableTool|Axe|PickAxe|Named,,,700,,,perkid_tools_miningyield|perkid_tools_miningxp|perkid_tools_miningluck|perkid_tools_hasteongather,,,,,
artisan_skinningknifet52,Artisan's Knife,An epic Skinning Knife that can only be wielded by the most qualified crafters.,icons/items/weapon/1hskinningknifeartisant5,https://nwdb.info/images/icons/items/weapon/1hskinningknifeartisant5.png,3,5,,EquippableTool|Axe|SkinningKnife|Named,,,700,,,perkid_tools_skinningyield|perkid_tools_skinningxp|perkid_tools_skinningluck|perkid_tools_hasteongather,,,,,
artisan_sicklet52,Artisan's Sickle,An epic Harvesting Sickle that can only be wielded by the most qualified crafters.,icons/items/weapon/1hsickleartisant5,https://nwdb.info/images/icons/items/weapon/1hsickleartisant5.png,3,5,,EquippableTool|Axe|Sickle|Named,,,700,,,perkid_tools_harvestingyield|perkid_tools_harvestingxp|perkid_tools_harvestingluck|perkid_tools_hasteongather,,,,,
artisan_fishingpolet52,Artisan's Fishing Pole,An epic Fishing Pole that can only be wielded by the most qualified crafters.,icons/items/weapon/2hfishingpoleartisant5,https://nwdb.info/images/icons/items/weapon/2hfishingpoleartisant5.png,3,5,,EquippableTool|FishingPole|Named,,,700,,,fishluckday3|fishlucknight3|fishlinestrengthfresh3|fishlinestrengthsalt3,,,,,
artisan_bagat52,Artisan's Satchel,An epic Satchel that can only be equipped by the most qualified crafters.,icons/items/armor/bagat5,https://nwdb.info/images/icons/items/armor/bagat5.png,3,5,,Bag|Named,,,700,,,perkid_common_luck|perkid_bags_foodutilitydur|perkid_bags_azothyield,perkbucket_bagnamed,,,,
artisan_ring_tankt52,Artisan's Ring of Defiance,An epic defensive ring that can only be worn by the most qualified crafters.,icons/items/armor/corruptedring02,https://nwdb.info/images/icons/items/armor/corruptedring02.png,3,5,,EquippableRing|Jewelry|Named,,,700,,,perkid_stat_armorsentry|perkid_gem_emptygemslot|perkid_ring_maxstamina|perkid_ring_healperdmg,,,,,
artisan_ring_dpst52,Artisan's Ring of Desolation,An epic offensive ring that can only be worn by the most qualified crafters.,icons/items/armor/corruptedring22,https://nwdb.info/images/icons/items/armor/corruptedring22.png,3,5,,EquippableRing|Jewelry|Named,,,700,,,perkid_stat_armorsentry|perkid_gem_emptygemslot|perkid_ring_crit|perkid_common_cdr,,,,,
artisan_ring_healt52,Artisan's Ring of Mending,An epic healing ring that can only be worn by the most qualified crafters.,icons/items/armor/ringintt3,https://nwdb.info/images/icons/items/armor/ringintt3.png,3,5,,EquippableRing|Jewelry|Named,,,700,,,perkid_stat_armorsentry|perkid_gem_emptygemslot|perkid_ring_healing|perkid_common_cdr,,,,,
artisan_firestafft52,Artisan's Fire Staff,An epic Fire Staff that can only be wielded by the most qualified crafters.,icons/items/weapon/2hfirestaffartisant5,https://nwdb.info/images/icons/items/weapon/2hfirestaffartisant5.png,3,5,,Weapon|EquippableMainHand|FireStaff|Magic|Named,,,700,,,perkid_stat_twohandscholar|perkid_gem_emptygemslot|perkid_ability_firestaff_fireball|perkid_weapon_dmgbasic,,,,,
artisan_lifestafft52,Artisan's Life Staff,An epic Life Staff that can only be wielded by the most qualified crafters.,icons/items/weapon/2hlifestaffartisant5,https://nwdb.info/images/icons/items/weapon/2hlifestaffartisant5.png,3,5,,Weapon|EquippableMainHand|LifeStaff|Magic|Named,,,700,,,perkid_stat_twohandsage|perkid_gem_emptygemslot|perkid_ability_lifestaff_sacredground|perkid_weaponlife_healoutgoing,,,,,
artisan_icegauntlett52,Artisan's Ice Gauntlet,An epic Ice Gauntlet that can only be wielded by the most qualified crafters.,icons/items/weapon/2hicegauntletartisant5,https://nwdb.info/images/icons/items/weapon/2hicegauntletartisant5.png,3,5,,Weapon|EquippableMainHand|IceMagic|Magic|Named,,,700,,,perkid_stat_twohandscholar|perkid_gem_emptygemslot|perkid_ability_icegauntlet_pylonburst|perkid_weapon_dmgbasic,,,,,
artisan_voidgauntlett52,Artisan's Void Gauntlet,An epic Void Gauntlet that can only be wielded by the most qualified crafters.,icons/items/weapon/2hvoidgauntletartisant5,https://nwdb.info/images/icons/items/weapon/2hvoidgauntletartisant5.png,3,5,,Weapon|EquippableMainHand|VoidGauntlet|Magic|Named,,,700,,,perkid_stat_twohandscholar|perkid_gem_emptygemslot|perkid_ability_voidgauntlet_essencerupture_empower|perkid_weapon_dmgbasic,,,,,
artisan_bowt52,Artisan's Bow,An epic Bow that can only be wielded by the most qualified crafters.,icons/items/weapon/2hbowartisant5,https://nwdb.info/images/icons/items/weapon/2hbowartisant5.png,3,5,,Weapon|EquippableTwoHand|Bow|Ranged|Named,,,700,,,perkid_stat_twohandranger|perkid_gem_emptygemslot|perkid_ability_bow_penetratingshot|perkid_weapon_dmgbasic,,,,,
artisan_hatchett52,Artisan's Hatchet,An epic Hatchet that can only be wielded by the most qualified crafters.,icons/items/weapon/1hhatchetartisant5,https://nwdb.info/images/icons/items/weapon/1hhatchetartisant5.png,3,5,,Weapon|EquippableMainHand|Hatchet|Melee|Named,,,700,,,perkid_stat_twohandsoldier|perkid_gem_emptygemslot|perkid_ability_hatchet_ragingtorrent|perkid_weapon_dmgbasic,,,,,
artisan_blunderbusst52,Artisan's Blunderbuss,An epic Blunderbuss that can only be wielded by the most qualified crafters.,icons/items/weapon/2hblunderbussartisant5,https://nwdb.info/images/icons/items/weapon/2hblunderbussartisant5.png,3,5,,Weapon|EquippableTwoHand|Blunderbuss|Ranged|Named,,,700,,,perkid_stat_twohandsoldier|perkid_gem_emptygemslot|perkid_ability_blunderbuss_azothshrapnelblast|perkid_weapon_dmgbasic,,,,,
artisan_muskett52,Artisan's Musket,An epic Musket that can only be wielded by the most qualified crafters.,icons/items/weapon/2hmusketartisant5,https://nwdb.info/images/icons/items/weapon/2hmusketartisant5.png,3,5,,Weapon|EquippableTwoHand|Musket|Ranged|Named,,,700,,,perkid_stat_twohandranger|perkid_gem_emptygemslot|perkid_ability_musket_powershot|perkid_weapon_dmgbasic,,,,,
artisan_speart52,Artisan's Spear,An epic Spear that can only be wielded by the most qualified crafters.,icons/items/weapon/2hspearartisant5,https://nwdb.info/images/icons/items/weapon/2hspearartisant5.png,3,5,,Weapon|EquippableTwoHand|Spear|Melee|Named,,,700,,,perkid_stat_twohandranger|perkid_gem_emptygemslot|perkid_ability_spear_vaultkick|perkid_weapon_dmgbasic,,,,,
artisan_longswordt52,Artisan's Longsword,An epic Longsword that can only be wielded by the most qualified crafters.,icons/items/weapon/1hswordartisant5,https://nwdb.info/images/icons/items/weapon/1hswordartisant5.png,3,5,,Weapon|EquippableMainHand|Sword|Melee|Named,,,700,,,perkid_stat_onehandsoldier|perkid_gem_emptygemslot|perkid_ability_sword_leapingstrike|perkid_weapon_critchance,,,,,
artisan_greataxet52,Artisan's Great Axe,An epic Great Axe that can only be wielded by the most qualified crafters.,icons/items/weapon/2hgreataxeartisant5,https://nwdb.info/images/icons/items/weapon/2hgreataxeartisant5.png,3,5,,Weapon|EquippableTwoHand|2HAxe|Melee|Named,,,700,,,perkid_stat_twohandsoldier|perkid_gem_emptygemslot|perkid_ability_greataxe_gravitywell|perkid_weapon_dmgbasic,,,,,
artisan_greatswordt52,Artisan's Greatsword,An epic Greatsword that can only be wielded by the most qualified crafters.,icons/items/weapon/2hgreatswordartisant5b,https://nwdb.info/images/icons/items/weapon/2hgreatswordartisant5b.png,3,5,,Weapon|EquippableTwoHand|GreatSword|Melee|Named,,,700,,,perkid_stat_twohandsoldier|perkid_gem_emptygemslot|perkid_ability_greatsword_combo|perkid_weapon_dmgbasic,,,,,
artisan_warhammert52,Artisan's War Hammer,An epic War Hammer that can only be wielded by the most qualified crafters.,icons/items/weapon/2hwarhammerartisant5,https://nwdb.info/images/icons/items/weapon/2hwarhammerartisant5.png,3,5,,Weapon|EquippableTwoHand|2HHammer|Melee|Named,,,700,,,perkid_stat_twohandsoldier|perkid_gem_emptygemslot|perkid_ability_hammer_pathofdestiny|perkid_weapon_dmgbasic,,,,,
artisan_rapiert52,Artisan's Rapier,An epic Rapier that can only be wielded by the most qualified crafters.,icons/items/weapon/1hrapierartisant5,https://nwdb.info/images/icons/items/weapon/1hrapierartisant5.png,3,5,,Weapon|EquippableMainHand|Rapier|Melee|Named,,,700,,,perkid_stat_twohandranger|perkid_gem_emptygemslot|perkid_ability_rapier_flurry|perkid_weapon_dmgbasic,,,,,
artisan_roundshieldt52,Artisan's Round Shield,An epic Round Shield that can only be wielded by the most qualified crafters.,icons/items/weapon/1hroundshieldartisant5,https://nwdb.info/images/icons/items/weapon/1hroundshieldartisant5.png,3,5,,Weapon|EquippableOffHand|Shield|RoundShield|Named,,,700,,,perkid_stat_roundshield|perkid_weapon_critchance|perkid_weapon_dmgcrit|perkid_weapon_dmgbasic,,,,,
artisan_kiteshieldt52,Artisan's Kite Shield,An epic Kite Shield that can only be wielded by the most qualified crafters.,icons/items/weapon/1hkiteshieldartisant5,https://nwdb.info/images/icons/items/weapon/1hkiteshieldartisant5.png,3,5,,Weapon|EquippableOffHand|Shield|KiteShield|Named,,,700,,,perkid_stat_kiteshield|perkid_weapon_critchance|perkid_weapon_healondmg|perkid_weapon_dmgbasic,,,,,
artisan_towershieldt52,Artisan's Tower Shield,An epic Tower Shield that can only be wielded by the most qualified crafters.,icons/items/weapon/1htowershieldartisant5,https://nwdb.info/images/icons/items/weapon/1htowershieldartisant5.png,3,5,,Weapon|EquippableOffHand|Shield|TowerShield|Named,,,700,,,perkid_stat_towershield|perkid_ability_shield_shieldrush|perkid_weaponmelee_blockingstam|perkid_weapon_dmgbasic,,,,,
artisan_flailt52,Artisan Flail,An epic Flail that can only be wielded by the most qualifed crafters.,icons/items/weapon/1hflailartisant5,https://nwdb.info/images/icons/items/weapon/1hflailartisant5.png,3,5,,Weapon|EquippableMainHand|Flail|Melee|Named,,,700,,,perkid_stat_twohandsoldier|perkid_gem_emptygemslot|perkid_ability_flail_slam|perkid_weapon_dmgbasic,,,,,
1hshielda_winter_700,Frigid Bulwark,Enchanted ice cradles a metal shield as a mother cradles a child.,icons/items/weapon/1hroundshieldfrozent5,https://nwdb.info/images/icons/items/weapon/1hroundshieldfrozent5.png,3,5,,Weapon|EquippableOffHand|Shield|RoundShield,,,700,,,perkid_stat_roundshield|perkid_common_luck|perkid_weapon_critchance|perkid_common_cdr,,,,,
1hshieldb_winter_700,Aegis of Ice,"Protecting its bearer from all manner of attacks, this shield won't melt away.",icons/items/weapon/1hkiteshieldfrozent5,https://nwdb.info/images/icons/items/weapon/1hkiteshieldfrozent5.png,3,5,,Weapon|EquippableOffHand|Shield|KiteShield,,,700,,,perkid_stat_kiteshield|perkid_common_luck|perkid_chest_onblockedhittaken_staminaregen|perkid_common_cdr,,,,,
